,Message,Tweet Favorite Count,Retweet Count,Created At,Username,Likes,Location
692,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 12:13:25,mir,5191,"Kuala Lumpur Federal Territory, Malaysia"
693,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 12:12:16,نور أفيقه,568,Kuantan
694,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 12:10:37,ikin,15533,
695,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 12:09:59,Haziq Adam,1880,Kepala Batas
696,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 12:09:05,marchy 🦖,7472,
697,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:59:14,pul,2903,
698,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:58:59,hekal,2720,Syaff
699,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:52:17,🌷🌸,106,
700,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 11:49:57,Sakura and the Mysterious Brooch,4271,Kuala Lumpur
701,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:49:01,Asyraf,1465,
702,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:43:35,nicks_amir,896,Kuala Lumpur Federal Territory
703,"RT @nzrthmn: Kenapa ramai kata govt tak buat apa-apa pasal haze? Cloud seeding, offering assistance to indonesia to help put out the fire,…",0,9,2019-09-20 11:38:34,Nora_love all of them,3303,
704,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:36:30,Hadi Akmal.,8775,"Taito-ku, Tokyo"
705,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:35:56,محمد حازم أيمن,121011,  | ﷽ | ﷺ |
706,RT @serenachua910: As much as I want to blame Indonesia for the #haze we are battling through. I want us to put Malaysia and Singapore subs…,0,12,2019-09-20 11:31:37,NPatel,16119,"Boston, USA"
707,"In light with recurrent #haze #jerebu issues in SE Asian:just LISTEN to the scientists, put UNITES behind science &amp;… https://t.co/IitsxRuAoM",0,0,2019-09-20 11:29:44,"Eliani Ezani, PhD.",1034,Kuala Lumpur
708,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:19:52,boba tea,1200,🇲🇾 🇸🇬 🏳️‍🌈
709,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:18:23,daling,7157,
710,"RT @TheChekMad: The haze is not getting any better.. 😤

#Jerebu #HazeMalaysia #ThanksIndonesia #AnnualHaze https://t.co/4mqVoFe9A0",0,126,2019-09-20 11:12:15,M A I,1662,
711,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:06:51,abby🎮,33990,Brazil
712,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 11:06:00,伊豆陳,465,Tanah Merah
713,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:05:25,ℰ𝓃𝓃𝒶.,13773,"Seoul, Republic of Korea"
714,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:04:13,Put .,36893,
715,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 11:02:10,Puteri Najihah,3599,Malaysia
716,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:59:46,Lady Claire 2,417,k.l/kampar perak
717,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 10:58:06,🍕ADRIANA🍕,252,
718,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:57:45,izzat,8696,"Kuching, Sarawak"
719,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 10:51:56,pnta,2542,island full of fantasy books
720,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:44:26,#Daenerys 🔥🔥,9000,
721,RT @EdwinNurdjajadi: The view Im seeing throughout this #haze #jerebu period...got gd news that next month #October is to be windy &amp; plenty…,0,2,2019-09-20 10:43:24,Yusri_Audit,137109,
722,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 10:42:34,moongirl,6952,"Selangor, Malaysia"
723,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:39:31,batrisyianr,6939,
724,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:33:53,Superdry Jacket,19629,Malaysia
725,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:32:35,🦋,10937,"Dungun, Terengganu"
726,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:31:56,A's,8226,Bumi
727,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:28:11,Qila,2737,
728,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:23:48,F.,3663,
729,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:23:01,ᵉˡʸᵃ.ᵉᵐ〆,1066,
730,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:20:19,aliff,5671,Seremban - Lendu
731,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:19:53,Sajdood,13738,
732,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:19:25,Pipah,18309,
733,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:17:46,🕊,4899,
734,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:15:22,.,32372,Myhouse
735,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 10:15:21,W⃟     A⃟    N⃟,927,■cαpt•вαrrαcσвα■
736,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:12:13,Umai,4470,"Alor Star, Kedah"
737,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:08:41,binjit,3242,
738,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:07:31,𝓜𝓲𝓻𝓻𝓯𝓵𝔂𝔂,16476,マレーシア 
739,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:05:59,am🙃rh🙃syam,480,"Damansara, Selangor"
740,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 10:04:34,mfawazzzz,312,
741,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 10:00:58,𝓷𝓪𝓪 🌸,54533,"Trengganu, Malaysia"
742,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:59:04,فى,7901,Southern ft East Coast
743,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:56:41,janjann,1886,Malaysia
744,RT @aiyyn_: Takde mood la sial tak guna punya indon punca jerebu lepastu semua event kat malaysia kena postponed even nights of fright pun…,0,1,2019-09-20 09:54:40,Abry,175,Extraterrestrial 
745,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:54:25,Shoaibk,39389,
746,Takde mood la sial tak guna punya indon punca jerebu lepastu semua event kat malaysia kena postponed even nights of… https://t.co/TiU28jprFj,0,1,2019-09-20 09:54:12,ع,7279,
747,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:48:38,dato,29337,
748,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:40:10,Eyka Nadhirah,1279,"Kuala Terengganu, Terengganu"
749,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:39:58,𝓎𝒶𝓃𝒶,1761,
750,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:39:04,𝖒𝖔𝖓𝖆 𝖑𝖊𝖘𝖚,535,
751,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:38:20,baby grill,7959,
752,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:35:41,💫,1926,
753,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:34:55,Siti,5155,
754,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:31:20,butterprawn,21423,
755,The view Im seeing throughout this #haze #jerebu period...got gd news that next month #October is to be windy &amp; ple… https://t.co/9g4gTd5GRX,10,2,2019-09-20 09:31:05,Edwin Chandra Nurdjajadi,14542,"Kuching, Sarawak"
756,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:30:50,8,648,Kuala Lumpur Federal Territory
757,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:26:57,din.zfira,30078,
758,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:26:43,Sofea Rasheeqa,36343,MY
759,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 09:24:15,hadear,20351,"Terengganu, Malaysia"
760,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:23:58,E🥨,16381,"Japan,tokyo"
761,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:23:06,Natasha 💫,6238,"Johore, Malaysia"
762,Today morning. 0730. PJ. #haze #Jerebu https://t.co/58rcXq2DBe,0,0,2019-09-20 09:20:31,Syed M Zhafri,1347,Kuala Lumpur Federal Territory
763,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:16:10,🤠,3537,
764,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:12:16,eddy,16815,yciA
765,RT @ainnie35: Can ppl in Sri Aman use correct mask... #jerebu #SriAman #Haze . https://t.co/dOCK4Z0lc3,0,93,2019-09-20 09:11:20,A & W,7556,Malaysia KL
766,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 09:05:02,Amirrrrrrrrrrrrrrrrrr 🇲🇾,37930,"Kuala Lumpur City, Kuala Lumpur Federal Territory"
767,"RT @purpblure: malaysia : haze
seseri : im giving yall that expensive n95 for free bc ur surgical masks are useless
seserians : omg we gonn…",0,1,2019-09-20 08:54:22,(^.^)🍉,66,
768,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:53:43,arin,8228,u'ks
769,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:48:30,hafiz,3112,Santiago Bernabeu
770,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:46:16,pitt,8423,
771,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:44:56,bie,5561,"Miami Beach, FL"
772,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:43:18,minnie ♡,10841,
773,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:41:01,samson,1405,"Lipis, Pahang "
774,"RT @ezry_a_rahman: Kuala Lumpur, when there's no haze #hazemalaysia #Jerebu #sampaibila https://t.co/BQvvZfweI5",0,1119,2019-09-20 08:37:42,nurinna,1462,01151103
775,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:37:36,digbick,3555,
776,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:36:52,×,7465,
777,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:32:30,ipahmok,548,
778,"But that's only in dire circumstances.

#haze #malaysia #jerebu

https://t.co/J73ivoxEWs",0,0,2019-09-20 08:30:38,The Rakyat Post,269,Malaysia
779,RT @NizamiSousuke: It's getting worse here. We can't breath well &amp; we saw something unimaginable behind this haze 😷 #jerebu https://t.co/8L…,0,1859,2019-09-20 08:27:29,M,11160,Malaysia
